im11025437,星の迷案,土下座して　立つこと叶わぬ　赤絨毯,,美容室(マツリ),思人,shijin,,-
im11025437,星の迷案,その刹那　空を切るは　ナズロッド,転び起きれず　狼狽す星,のこののこの,思人,shijin,,-
im11025437,星の迷案,立てばおでん　坐れば宝塔　歩く姿は,チンドン屋,残念,思人,shijin,,-
im11025437,星の迷案,その姿　こぶし震わし　ナズ怒る,,和風海苔,思人,shijin,,-
im11025437,星の迷案,月の夜　宝塔デカし　なんだこりゃ,,詠み人知らず,思人,shijin,,-
im11025437,星の迷案,ナズーリン　今はカリスマ　探してる,,緋畑,思人,shijin,,-
im11025437,星の迷案,見下げるは　異彩を放つ　我が主,,和風海苔,思人,shijin,,-
im11025437,星の迷案,みてよこれ　すごいほうとう　ちょーすごい,,いぬたろう,思人,shijin,,-
im11025437,星の迷案,めいあんが　あるとドジっ虎　おおはしゃぎ,しまった、とりつく　シマがないジャン！,蛮菓,思人,shijin,,-
im11025437,星の迷案,見てみてよ　おでんみたいに　なったよう,,詠み人知らず,思人,shijin,,-
im11025437,星の迷案,(読みがきっちり31文字になるように……)宝塔をなくさずばと思し定む　我が宝塔になればよしと,,水炬,思人,shijin,,-
im11025437,星の迷案,輝けし　毘沙門天のその眼　従者の瞳は,深き漆黒,煤足,思人,shijin,,-
im11025437,星の迷案,どや顔に　ナズも困惑　着ぐるみか！,,アジャストリーマ,思人,shijin,,-
im11025530,【東方ニコ楽祭・思人】看板娘,一日の　疲れを癒す　この笑顔,惚れてまうやろ　週⑨で通うわ,茶芭,思人,shijin,笑顔,-
im11025530,【東方ニコ楽祭・思人】看板娘,タダ見せで　金を吸い取る　酔い笑顔,,伊賀高原,思人,shijin,笑顔,-
im11025530,【東方ニコ楽祭・思人】看板娘,仕事後に　心腑に沁みる　笑みと酒,,自由突破,思人,shijin,笑顔,-
im11025530,【東方ニコ楽祭・思人】看板娘,宵の間に　人妖問わず　酔いしれる,鯢呑の酒と　美し笑顔,のこののこの,思人,shijin,笑顔,-
im11025530,【東方ニコ楽祭・思人】看板娘,なつのよる　ビールジョッキで　かおゆるむ,,詠み人知らず,思人,shijin,笑顔,-
im11025530,【東方ニコ楽祭・思人】看板娘,この一杯　枯れ木もしだれる　うだつかな,,美容室(マツリ),思人,shijin,笑顔,-
im11025530,【東方ニコ楽祭・思人】看板娘,いらっしゃい　元気な声と　この一杯,喉をうるおし　笑顔うるわし,たこLOVE,思人,shijin,笑顔,-
im11025530,【東方ニコ楽祭・思人】看板娘,今日も酒　明日もせっせと　通い詰め,もっと咲け咲け　女将の笑顔,残念,思人,shijin,笑顔,-
im11025530,【東方ニコ楽祭・思人】看板娘,迎えるは　笑顔眩しい　挨拶に,返す言葉は　まずは生で！,和風海苔,思人,shijin,笑顔,-
im11025530,【東方ニコ楽祭・思人】看板娘,しごとごの　うまいおさけと　なつのかぜ,,詠み人知らず,思人,shijin,笑顔,-
im11025530,【東方ニコ楽祭・思人】看板娘,ごめんなさい　注文したの　レモンサワー,,３ｗａｖｅｓ,思人,shijin,笑顔,-
im11025530,【東方ニコ楽祭・思人】看板娘,つられては　また来てしまった　この酒場,辛みも苦味も　笑顔と共に,緋畑,思人,shijin,笑顔,-
im11025530,【東方ニコ楽祭・思人】看板娘,鯨飲は　肝が潰れる　歳なのに,もっと笑顔を　ああいかんぞう！,蛮菓,思人,shijin,笑顔,-
im11025530,【東方ニコ楽祭・思人】看板娘,おつかれス　ビールえだまめ　サカナもね,,詠み人知らず,思人,shijin,笑顔,-
im11025530,【東方ニコ楽祭・思人】看板娘,うまきかな　暑い夏には　ビールっス,,詠み人知らず,思人,shijin,笑顔,-
im11025530,【東方ニコ楽祭・思人】看板娘,(仏足石歌風に)いらはいと招く笑顔はいとけなし　その手惑ひは酒の蠱惑かはたまた眼か,,水炬,思人,shijin,笑顔,-
im11025530,【東方ニコ楽祭・思人】看板娘,宵に酔い　夜更けにも酔う　鯢呑亭,良き酒に酔うか　妖気に酔うか,たこLOVE,思人,shijin,笑顔,-
im11025530,【東方ニコ楽祭・思人】看板娘,思い出は　飲み仲間との　他愛なし,思い出せぬは　娘の笑顔,ジュジュ,思人,shijin,笑顔,-
im11025530,【東方ニコ楽祭・思人】看板娘,あと5杯　そのほほえみで　もう5敗,あとに待つは　膨らみすぎた 　つけ払い,煤足,思人,shijin,笑顔,-
im11025530,【東方ニコ楽祭・思人】看板娘,ハイお待ち！　笑顔の娘と　生ビール,滴る汗に　今日も乾杯,アジャストリーマ,思人,shijin,笑顔,-
im11025565,【東方ニコ楽祭・思人】一位をねらえ！,はにはにと　ふたりが狙うは　トップだけ,,伊賀高原,思人,shijin,ふたり,-
im11025565,【東方ニコ楽祭・思人】一位をねらえ！,ひとりでは　単なる火でも　ふたりなら,炎に変わり　無敵になれる,茶芭,思人,shijin,ふたり,-
im11025565,【東方ニコ楽祭・思人】一位をねらえ！,血より濃い　固い絆で　結ばれた,ふたりは目指す　あの頂を,茶芭,思人,shijin,ふたり,-
im11025565,【東方ニコ楽祭・思人】一位をねらえ！,大行軍　土と水だけが　ともだちさ,,美容室(マツリ),思人,shijin,ふたり,-
im11025565,【東方ニコ楽祭・思人】一位をねらえ！,がらんどう　されど彼女と主には　潰えぬ絆,満たされし,のこののこの,思人,shijin,ふたり,-
im11025565,【東方ニコ楽祭・思人】一位をねらえ！,三悪に　君とふたりゐて　立つごとき,この頼もしさを　私は尊む(本歌取り),たこLOVE,思人,shijin,ふたり,-
im11025565,【東方ニコ楽祭・思人】一位をねらえ！,信（シン）の意気　ふたりのもとに　ある限り,それいけハニワ　さぁ突撃だ,緋畑,思人,shijin,ふたり,-
im11025565,【東方ニコ楽祭・思人】一位をねらえ！,ふたり立ち　燃やす心は　頂へ,はにわ行軍　勝利へと,和風海苔,思人,shijin,ふたり,-
im11025565,【東方ニコ楽祭・思人】一位をねらえ！,いざ参る　ゲッターハニワ　見参だ,若い命が　真っ赤に燃える,３ｗａｖｅｓ,思人,shijin,ふたり,-
im11025565,【東方ニコ楽祭・思人】一位をねらえ！,埴輪には守るべきものはただ一人　主の世界は主のまにまに,,水炬,思人,shijin,ふたり,-
im11025565,【東方ニコ楽祭・思人】一位をねらえ！,悠久の　祈り願いし　人魂よ　からっぽの　願いや哀れ 　がらんどう,搾取哀れや　畜生よ　二人で満たす　理に　奇跡は起きる 　起こして見せる,ジュジュ,思人,shijin,ふたり,-
im11025565,【東方ニコ楽祭・思人】一位をねらえ！,砕けても　捏ねられ再起し　輪の魂,かしらの腕は　もうパンパン,煤足,思人,shijin,ふたり,-
im11025565,【東方ニコ楽祭・思人】一位をねらえ！,ふたりして　夜なべで捏ねた　軍団が,部屋の七割　これどうしよう？,蛮菓,思人,shijin,ふたり,-
im11025565,【東方ニコ楽祭・思人】一位をねらえ！,腕を組み　構える二人に　敵は無し,造形こそが　我が道なりて,アジャストリーマ,思人,shijin,ふたり,-
im11025565,【東方ニコ楽祭・思人】一位をねらえ！,いざ参る　悲願成就の　天下取り,一騎当千　兵(つわもの)二人,残念,思人,shijin,ふたり,-
im11025990,【東方ニコ楽祭・思人】みんな違ってみんな良い,それぞれに　大きな愛ある　妖精や,,伊賀高原,思人,shijin,大,-
im11025990,【東方ニコ楽祭・思人】みんな違ってみんな良い,湖蝶らと　名も無き花が　通りゃんせ,,美容室(マツリ),思人,shijin,大,-
im11025990,【東方ニコ楽祭・思人】みんな違ってみんな良い,春が来て　ずっといつまで　かわいいの,,詠み人知らず,思人,shijin,大,-
im11025990,【東方ニコ楽祭・思人】みんな違ってみんな良い,夏空と　ようせいたちが　たわむれる,,詠み人知らず,思人,shijin,大,-
im11025990,【東方ニコ楽祭・思人】みんな違ってみんな良い,遊び場は　大きな空で　鬼ごっこ,見ているだけで　口元緩む,茶芭(*´▽｀*),思人,shijin,大,-
im11025990,【東方ニコ楽祭・思人】みんな違ってみんな良い,妖精たちが　夏を刺激する　ナマ足魅惑の,幻想郷,残念,思人,shijin,大,-
im11025990,【東方ニコ楽祭・思人】みんな違ってみんな良い,大好きを　撒き散らしてけ　カップルよ！,,和風海苔,思人,shijin,大,-
im11025990,【東方ニコ楽祭・思人】みんな違ってみんな良い,春の池　あら美しい　あんよたち,,詠み人知らず,思人,shijin,大,-
im11025990,【東方ニコ楽祭・思人】みんな違ってみんな良い,湖上の園　青空に舞う　大妖精,いやちょっと待て　君小悪魔でしょ？,たこLOVE,思人,shijin,大,-
im11025990,【東方ニコ楽祭・思人】みんな違ってみんな良い,おこらない　おおきなこころ　だいじにね,,詠み人知らず,思人,shijin,大,-
im11025990,【東方ニコ楽祭・思人】みんな違ってみんな良い,隙を突かれて　大慌て　逃げられなくて,大ピンチ　くんずほぐれつ 　大騒ぎ　最後はみんな　大笑い,蛮菓,思人,shijin,大,-
im11025990,【東方ニコ楽祭・思人】みんな違ってみんな良い,大好きだと　声を大にして　伝えたい,思ひは止まず　み玉を抱く,水炬,思人,shijin,大,-
im11025990,【東方ニコ楽祭・思人】みんな違ってみんな良い,妖精の　間に入る　小の悪魔,大きく広がる　花園の輪,煤足,思人,shijin,大,-
im11025990,【東方ニコ楽祭・思人】みんな違ってみんな良い,ぎゅっとして　みんな大好き　伝えたい,その子もあの子も　キミのこともね,諸星一,思人,shijin,大,-
im11025990,【東方ニコ楽祭・思人】みんな違ってみんな良い,大空で　大きく羽ばたく　大妖精,大衆妖精　これ大慌て,アジャストリーマ,思人,shijin,大,-
im11025990,【東方ニコ楽祭・思人】みんな違ってみんな良い,どさくさに　紛れ抱き付く　大チャンス,,残念,思人,shijin,大,-
im11025990,【東方ニコ楽祭・思人】みんな違ってみんな良い,そらとんで　どさくさまぎれ　さわってる,,詠み人知らず,思人,shijin,大,-
im11026036,【東方ニコ楽祭・思人】盆の覆水、通り雨。,迷い猫　雨傘招く　夏終わり,,伊賀高原,思人,shijin,雨,-
im11026036,【東方ニコ楽祭・思人】盆の覆水、通り雨。,降り濡つ　ねになく涙もにわか雨　さす雨あれば,さす傘もあり,たこLOVE,思人,shijin,雨,-
im11026036,【東方ニコ楽祭・思人】盆の覆水、通り雨。,秋黴雨(あきついり)　苔取り列車の　ハレ一番,,美容室(マツリ),思人,shijin,雨,-
im11026036,【東方ニコ楽祭・思人】盆の覆水、通り雨。,俄雨　嘆く三毛猫に　差し出すは,慈愛の手と目の　唐傘少女,のこののこの,思人,shijin,雨,-
im11026036,【東方ニコ楽祭・思人】盆の覆水、通り雨。,通り雨　肩をかさねて　空見上げ,片方濡れども　心は晴れて,茶芭,思人,shijin,雨,-
im11026036,【東方ニコ楽祭・思人】盆の覆水、通り雨。,涙雨　やませてみせる　心の傘,,和風海苔,思人,shijin,雨,-
im11026036,【東方ニコ楽祭・思人】盆の覆水、通り雨。,泣き濡れる　心にあてがう　傘がない,ただできる事　君に寄り添う,３ｗａｖｅｓ,思人,shijin,雨,-
im11026036,【東方ニコ楽祭・思人】盆の覆水、通り雨。,こっちへと　差し伸べられる　招かれ猫,,残念,思人,shijin,雨,-
im11026036,【東方ニコ楽祭・思人】盆の覆水、通り雨。,(とある歌合せからの本歌取り)人知れず下に流るる雨泪　差し出づる手に染むる思ひかな,,水炬,思人,shijin,雨,-
im11026036,【東方ニコ楽祭・思人】盆の覆水、通り雨。,捨て猫の　頬伝う雨　両手挙げ,差し伸べる　一つの腕 　捨て傘よ,ジュジュ,思人,shijin,雨,-
im11026036,【東方ニコ楽祭・思人】盆の覆水、通り雨。,濡れた身に　染み渡ったは　多々良傘,,煤足,思人,shijin,雨,-
im11026036,【東方ニコ楽祭・思人】盆の覆水、通り雨。,雨足も　ぴょこんぴょこんと　追い越して,最寄りの君へ　差すもやい傘,蛮菓,思人,shijin,雨,-
im11026036,【東方ニコ楽祭・思人】盆の覆水、通り雨。,五月雨や　振りし心も　暗き底,かざす温もり　光のようで,アジャストリーマ,思人,shijin,雨,-
im11026767,【東方ニコ楽祭・思人】推しの唇はガラス味、なんちゃって,なぜ画面から　出てきてくれぬ　想い溢れて,語りかけ,茶芭,思人,shijin,想い溢れて,-
im11026767,【東方ニコ楽祭・思人】推しの唇はガラス味、なんちゃって,推し事を　もし見られたら　恥ずか死す,想い溢れた　秘密の一瞬,茶芭,思人,shijin,想い溢れて,-
im11026767,【東方ニコ楽祭・思人】推しの唇はガラス味、なんちゃって,推し動画　思い溢れて　きゅっとする,,残念,思人,shijin,想い溢れて,-
im11026767,【東方ニコ楽祭・思人】推しの唇はガラス味、なんちゃって,液晶に　想い溢れて　目を潰す,,伊賀高原,思人,shijin,想い溢れて,-
im11026767,【東方ニコ楽祭・思人】推しの唇はガラス味、なんちゃって,秋の夜　みえない壁は　ガラスなり,,詠み人知らず,思人,shijin,想い溢れて,-
im11026767,【東方ニコ楽祭・思人】推しの唇はガラス味、なんちゃって,くちびるは　スマホの向こう　つたわらず,,詠み人知らず,思人,shijin,想い溢れて,-
im11026767,【東方ニコ楽祭・思人】推しの唇はガラス味、なんちゃって,画面越し　見つめ返して　微笑むが,直に触れられぬ　想い溢れて…,和風海苔,思人,shijin,想い溢れて,-
im11026767,【東方ニコ楽祭・思人】推しの唇はガラス味、なんちゃって,画面越しの幻想　想い溢れて　ハニカム笑顔,理性を破壊し　きゅっとして,のこののこの,思人,shijin,想い溢れて,-
im11026767,【東方ニコ楽祭・思人】推しの唇はガラス味、なんちゃって,妹の　推しのあの子は　初音ミク,館にウワサ　既に広まる,３ｗａｖｅｓ,思人,shijin,想い溢れて,-
im11026767,【東方ニコ楽祭・思人】推しの唇はガラス味、なんちゃって,笑みの先　画面映るは　磊か巫女か,,のこののこの,思人,shijin,想い溢れて,-
im11026767,【東方ニコ楽祭・思人】推しの唇はガラス味、なんちゃって,想い溢れて　口の端触れた　ギャマンに綴る,アイ・ラブ・ユー,蛮菓,思人,shijin,想い溢れて,-
im11026767,【東方ニコ楽祭・思人】推しの唇はガラス味、なんちゃって,やっちった　画面あるのに　すごいキス,,詠み人知らず,思人,shijin,想い溢れて,-
im11026767,【東方ニコ楽祭・思人】推しの唇はガラス味、なんちゃって,キミが好き　思い溢れて　止まらない,ゆかしき心は　無何有へ届けと,水炬,思人,shijin,想い溢れて,-
im11026767,【東方ニコ楽祭・思人】推しの唇はガラス味、なんちゃって,初通話　友の声に　思わずこぼれる,鬼の笑み,煤足,思人,shijin,想い溢れて,-
im11026767,【東方ニコ楽祭・思人】推しの唇はガラス味、なんちゃって,暇な時　クスッと笑う　その想い,溢れて零れて　にやけた笑みに,アジャストリーマ,思人,shijin,想い溢れて,-
im11027023,【東方ニコ楽祭・思人】虎柄の毘沙門天,虎光り　腕借る鼠　姫気分,,伊賀高原,思人,shijin,光,-
im11027023,【東方ニコ楽祭・思人】虎柄の毘沙門天,見惚れるは　威光放つ　我が主,,和風海苔,思人,shijin,光,-
im11027023,【東方ニコ楽祭・思人】虎柄の毘沙門天,迷わずに　歩める理由に　気付いてる？,あなたは光　全てを照らす,茶芭,思人,shijin,光,-
im11027023,【東方ニコ楽祭・思人】虎柄の毘沙門天,あなたは輝く　光のように　照らしてくれるの,私すら,茶芭,思人,shijin,光,-
im11027023,【東方ニコ楽祭・思人】虎柄の毘沙門天,宝塔の　光が見せる　破壊力,しかし充電　まもなく尽きる,３ｗａｖｅｓ,思人,shijin,光,-
im11027023,【東方ニコ楽祭・思人】虎柄の毘沙門天,夜もすがら　窮鼠そのまま　抱え堕ち,,美容室(マツリ),思人,shijin,光,-
im11027023,【東方ニコ楽祭・思人】虎柄の毘沙門天,御仏の　光明が差す　掌,,蛮菓,思人,shijin,光,-
im11027023,【東方ニコ楽祭・思人】虎柄の毘沙門天,ときはなて　ひかりのやいば　おでんから,,詠み人知らず,思人,shijin,光,-
im11027023,【東方ニコ楽祭・思人】虎柄の毘沙門天,御威光は多門の力か宝塔か眼前の君か心は惹かれて,,水炬,思人,shijin,光,-
im11027023,【東方ニコ楽祭・思人】虎柄の毘沙門天,眩さに　目を覚ますのは　朝の光,主の威厳　夢の中だけ,残念,思人,shijin,光,-
im11027023,【東方ニコ楽祭・思人】虎柄の毘沙門天,闇の中　孤独に動きし　silhouette,ヤツかと思えば　星じゃねーか！,煤足,思人,shijin,光,-
im11027023,【東方ニコ楽祭・思人】虎柄の毘沙門天,悪しき者　成敗いたすは　正義の光,寅丸星　ここに見参!,アジャストリーマ,思人,shijin,光,-
im11027281,【東方ニコ楽祭・思人】紅の中で,晴天に　紅葉舞い散る　巫女の舞,,伊賀高原,思人,shijin,舞,-
im11027281,【東方ニコ楽祭・思人】紅の中で,舞い上がる　紅のさざめき　肩ならべ,同じ景色を　眺めていたい,茶芭,思人,shijin,舞,-
im11027281,【東方ニコ楽祭・思人】紅の中で,紅葉の　舞い散る様に　巫女を見る,,和風海苔,思人,shijin,舞,-
im11027281,【東方ニコ楽祭・思人】紅の中で,舞う巫女の　瞳に映るは　紅葉か,,のこののこの,思人,shijin,舞,-
im11027281,【東方ニコ楽祭・思人】紅の中で,「秋風に　舞い踊る朱　木の葉か巫女か」答えて曰く「何となし,いずれともなく　麗しきもの」,たこLOVE,思人,shijin,舞,-
im11027281,【東方ニコ楽祭・思人】紅の中で,紅葉舞い　共に踊るは　赤き巫女,,残念,思人,shijin,舞,-
im11027281,【東方ニコ楽祭・思人】紅の中で,まいおどる　巫女と葉っぱで　秋すぎる,,詠み人知らず,思人,shijin,舞,-
im11027281,【東方ニコ楽祭・思人】紅の中で,万葉も　惚れた腫れたと　舞い上がり,柏手を打つ　四方山の秋,蛮菓,思人,shijin,舞,-
im11027281,【東方ニコ楽祭・思人】紅の中で,さにつらふ　もみぢ舞ふ庭　かむなぎは,紅の誼を結びて踊る,水炬,思人,shijin,舞,-
im11027281,【東方ニコ楽祭・思人】紅の中で,散る紅葉　風の中にて　神楽舞う,いざ清め給え　白雪ふるまで,緋畑,思人,shijin,舞,-
im11027281,【東方ニコ楽祭・思人】紅の中で,秋空を　朱に染めなして　澄んだ巫女,,ジュジュ,思人,shijin,舞,-
im11027281,【東方ニコ楽祭・思人】紅の中で,神楽舞う　囚われぬ巫女　勤めのために,天地人　祝詞を上げる 　楽園のため,ジュジュ,思人,shijin,舞,-
im11027281,【東方ニコ楽祭・思人】紅の中で,枯れし木に　踊れる紅葉　冬と春,,煤足,思人,shijin,舞,-
im11027281,【東方ニコ楽祭・思人】紅の中で,空に舞う　巫女の瞳に　映るのは,獲物逃がすな　秋の神様,3waves,思人,shijin,舞,-
im11027281,【東方ニコ楽祭・思人】紅の中で,秋晴に　神々たちを　祭る舞踊,真に舞うのは　巫女か紅葉か,アジャストリーマ,思人,shijin,舞,-
im11027561,【東方ニコ楽祭・思人】ただ在るがままに,見つめ合う　書では得られぬ　その存在,,伊賀高原,思人,shijin,存在,-
im11027561,【東方ニコ楽祭・思人】ただ在るがままに,なんとなく　一緒に居ると　楽しくて,妙に落ち着く　愛しき存在,茶芭,思人,shijin,存在,-
im11027561,【東方ニコ楽祭・思人】ただ在るがままに,「小鈴ちゃん　顔にハナクソ　付いてるよ」,,３ｗａｖｅｓ,思人,shijin,存在,-
im11027561,【東方ニコ楽祭・思人】ただ在るがままに,共に在る　その存在は　無二の友,,和風海苔,思人,shijin,存在,-
im11027561,【東方ニコ楽祭・思人】ただ在るがままに,いつまでも　友でいようと　微笑む君,その存在こそ　拠り所,のこののこの,思人,shijin,存在,-
im11027561,【東方ニコ楽祭・思人】ただ在るがままに,忘れない　貴女と過ごした　この時を,,いぬたろう,思人,shijin,存在,-
im11027561,【東方ニコ楽祭・思人】ただ在るがままに,よこにいる　かぞくどうぜん　あきのよる,,詠み人知らず,思人,shijin,存在,-
im11027561,【東方ニコ楽祭・思人】ただ在るがままに,とおあまり　ひとつふたつと　もろともに,ありとあらゆる　ありふれたいま,蛮菓,思人,shijin,存在,-
im11027561,【東方ニコ楽祭・思人】ただ在るがままに,ここに居る私ともにここに在るここに存ずる二無しの友よ,,水炬,思人,shijin,存在,-
im11027561,【東方ニコ楽祭・思人】ただ在るがままに,得難きは　存へ渡る　阿礼の子,二人を分かつ　在りし時まで,ジュジュ,思人,shijin,存在,-
im11027561,【東方ニコ楽祭・思人】ただ在るがままに,射命丸　その1枚は　死守すべし,万物に勝る　友情の誓い也,煤足,思人,shijin,存在,-
im11027561,【東方ニコ楽祭・思人】ただ在るがままに,転生を　繰り返しても　また会えぬ,そうよ貴方は　無二の存在,残念,思人,shijin,存在,-
im11027561,【東方ニコ楽祭・思人】ただ在るがままに,いつまでも　消えぬ存在　この関係,,アジャストリーマ,思人,shijin,存在,-
im11027624,【東方ニコ楽祭・思人】亡霊の姫君,幽玄に　想い馳せるは　かの人か,,和風海苔,思人,shijin,想い,-
im11027624,【東方ニコ楽祭・思人】亡霊の姫君,夜の蝶に　想いを載せる　亡霊姫,,伊賀高原,思人,shijin,想い,-
im11027624,【東方ニコ楽祭・思人】亡霊の姫君,桜の夜　漂う蝶に　魂（たま）想ふ,,３ｗａｖｅｓ,思人,shijin,想い,-
im11027624,【東方ニコ楽祭・思人】亡霊の姫君,願わくば　常世の果てまで　一緒にと,幽き想いは　思人偕老,茶芭,思人,shijin,想い,-
im11027624,【東方ニコ楽祭・思人】亡霊の姫君,ゆゆ様好きだ！　磯の鮑の片想い,,たこLOVE,思人,shijin,想い,-
im11027624,【東方ニコ楽祭・思人】亡霊の姫君,いちれいと　すぎしひ想い　チョコ霊ト,,詠み人知らず,思人,shijin,想い,-
im11027624,【東方ニコ楽祭・思人】亡霊の姫君,よく食うね　まわりは全部　わたあめだ,,詠み人知らず,思人,shijin,想い,-
im11027624,【東方ニコ楽祭・思人】亡霊の姫君,あさきぬの　ゆめをわたすは　しでざくら,おもうがままの　みなみなかたへ,蛮菓,思人,shijin,想い,-
im11027624,【東方ニコ楽祭・思人】亡霊の姫君,父想い　その重さに　耐えられず,我も散ります　桜の下で,残念,思人,shijin,想い,-
im11027624,【東方ニコ楽祭・思人】亡霊の姫君,(ある法師からの本歌取り)なかなかに　よもつの先で逢ふことは世にも夢にも思はざりしぞ,,水炬,思人,shijin,想い,-
im11027624,【東方ニコ楽祭・思人】亡霊の姫君,一皿一口(いだだぎまぁず)　うしろに散るは　桜の花びら,鳥の羽根,煤足,思人,shijin,想い,-
